YEAR,HR,DT,MN,DPT,WBT,DBT,RH
2018,12,6,9,23.9,24.6,26.8,83
2018,12,7,9,22.8,24.4,27.8,74
2018,12,8,9,22.6,24.4,28.2,72
2018,12,9,9,23,24.2,26.8,80
2018,12,10,9,23.7,25,28,77
2018,12,11,9,23.5,24.4,26.4,84
2018,12,12,9,23.5,25.6,27.2,81
2018,12,13,9,23.4,24.2,26,85
2018,12,14,9,23.8,24.2,25,93
2018,12,15,9,24.3,25.4,28,80
2018,12,16,9,24.5,25.2,26.8,87
2018,12,17,9,24,25,27.2,82
2018,12,18,9,23.1,24.6,27.8,76
2018,12,19,9,23.5,24,25,92
2018,12,20,9,24.7,25.4,27,87
2018,12,21,9,24.8,25.6,27.4,86
2018,12,22,9,25.4,26.2,28,86
2018,12,23,9,24.7,25.8,28.4,80
2018,12,24,9,24.9,25.6,27.2,87
2018,12,25,9,24.3,25.4,27.8,82
2018,12,26,9,23.9,25,27.4,81
2018,12,27,9,25.5,26.4,28.6,83
2018,12,28,9,26.5,27,28.2,91
2018,12,29,9,22.6,24,27,77
2018,12,30,9,23.8,25.4,29,74
2018,24,1,9,25.1,26.2,28.8,81
2018,24,2,9,24.7,26.2,29.8,74
2018,24,3,9,24.4,25.8,29,76
2018,24,4,9,24,26,30.6,68
2018,24,5,9,23,25.2,30,66
2018,24,6,9,23.6,25.6,30.2,68
2018,24,7,9,22.9,25.2,30.2,65
2018,24,8,9,22.5,25,30.4,63
2018,24,9,9,24.1,25,27,85
2018,24,10,9,22.2,24.6,29.6,65
2018,24,11,9,22.8,25.4,31.2,61
2018,24,12,9,22.9,25,29.6,67
2018,24,13,9,23,25.4,30.6,64
2018,24,14,9,24.9,25.8,27.8,85
2018,24,15,9,23.6,25.6,30.2,68
2018,24,16,9,24.9,26,28.6,80
2018,24,17,9,22.8,25,29.8,66
2018,24,18,9,22.9,25.2,30.6,65
2018,24,19,9,24,25.4,28.6,76
2018,24,20,9,23.7,25.6,30,69
2018,24,21,9,24.4,26.4,31,68
2018,24,22,9,25.5,27.2,31.4,71
2018,24,23,9,24.7,26.6,31,69
2018,24,24,9,24.3,26,30,71
2018,24,25,9,23,25.6,31,63
2018,24,26,9,24.4,26.4,32,68
2018,24,27,9,25.6,27,30.4,76
2018,24,28,9,26.1,27.8,32.2,70
2018,24,29,9,24.4,26.4,31,68
2018,24,30,9,22.1,26,34.6,48
2018,36,1,9,24.3,26.2,30.6,69
2018,36,2,9,23,24.6,28,74
2018,36,3,9,23.9,25.6,29.4,73
2018,36,4,9,23.6,25.8,30.8,66
2018,36,5,9,23.4,25.6,30.6,66
2018,36,6,9,22.8,25.2,30.4,64
2018,36,7,9,23.4,25.4,29.8,69
2018,36,8,9,22.6,25.2,30.8,62
2018,36,9,9,22.9,25.4,31,62
2018,36,10,9,22.9,25.4,31,62
2018,36,11,9,23.2,25.6,31,63
2018,36,12,9,22.9,25.4,31,62
2018,36,13,9,22.8,25.4,31.2,61
2018,36,14,9,22.7,25,30,65
2018,36,15,9,24.3,26.6,32,64
2018,36,16,9,25.1,26.6,30.2,74
2018,36,18,9,23.5,26,31.6,62
2018,36,19,9,22.4,24.2,28,72
2018,36,20,9,24.9,26.6,30.6,72
2018,36,21,9,25.9,27.6,31.8,71
2018,36,22,9,25.6,27.2,31.2,72
2018,36,23,9,23.5,26.2,32.4,59
2018,36,24,9,25.1,27,31.6,69
2018,36,25,9,23.8,26.2,31.8,62
2018,36,26,9,24.3,26.6,32,64
2018,36,27,9,24.3,26.8,32.6,62
2018,36,28,9,26.3,28,32.4,70
2018,36,29,9,25,27,31.8,67
2018,36,30,9,22.6,26.4,35,49
2018,48,1,9,23.2,25,29,71
2018,48,2,9,23.5,25.2,29,72
2018,48,3,9,23.2,24.6,29.8,71
2018,48,4,9,23.3,25.2,29.4,70
2018,48,5,9,22.8,24.8,29.2,68
2018,48,6,9,22.3,24.6,29.4,66
2018,48,7,9,21.6,24,29,64
2018,48,8,9,22.7,25,30,65
2018,48,9,9,21.9,24.4,29.6,63
2018,48,10,9,22.8,25,29.8,66
2018,48,11,9,22.1,24.6,29.8,65
2018,48,12,9,23.3,25.4,30,68
2018,48,13,9,23,25.4,30.6,64
2018,48,14,9,23.8,25.4,29,74
2018,48,15,9,23.7,25.6,30,69
2018,48,16,9,23.1,25,29.2,70
2018,48,17,9,23.1,25.4,30.4,65
2018,48,18,9,21.9,24.4,29.6,63
2018,48,19,9,22.7,24.4,28,73
2018,48,20,9,24.7,26.2,29.8,74
2018,48,21,9,25,26.4,29.8,75
2018,48,22,9,25.1,26.4,29.4,78
2018,48,23,9,24.1,26,30.4,69
2018,48,24,9,24.3,26,30,71
2018,48,25,9,22.2,24.6,29.6,65
2018,48,26,9,24.9,26.6,30.6,72
2018,48,27,9,24,26.2,31.2,66
2018,48,28,9,25.3,27,31.2,71
2018,48,29,9,27.1,28.2,31.2,79
2018,48,30,9,24.1,26.8,33.2,59
2018,60,1,9,24.1,25,27,85
2018,60,2,9,23.3,24.6,27.4,78
2018,60,3,9,23.8,24.8,27,83
2018,60,4,9,22.8,24.4,27.8,74
2018,60,5,9,23.4,24.6,27.2,80
2018,60,6,9,22.3,24,27.6,73
2018,60,7,9,22.4,24,27.4,74
2018,60,8,9,22.1,24,28,70
2018,60,9,9,21.7,23.6,27.4,71
2018,60,10,9,22.5,24.2,27.8,73
2018,60,11,9,22.4,24,27.4,74
2018,60,12,9,22.3,24,27.6,73
2018,60,13,9,23.1,24.6,27.8,76
2018,60,14,9,24.3,25,26.6,87
2018,60,15,9,24,24.8,26.6,86
2018,60,16,9,23.7,24.8,27.2,81
2018,60,17,9,23.5,24.6,27,81
2018,60,18,9,22.7,24.4,28,73
2018,60,19,9,23.2,24.4,26.8,81
2018,60,20,9,24.3,24.8,26,90
2018,60,21,9,24.9,26,28.6,80
2018,60,22,9,24.8,25.8,28.2,82
2018,60,23,9,25.2,26,28,85
2018,60,24,9,23.9,25.2,28,79
2018,60,25,9,22.7,24.4,28,73
2018,60,26,9,24.7,26,29,78
2018,60,27,9,21.3,23.2,27,71
2018,60,28,9,24.1,25,27,85
2018,60,29,9,26.6,27.4,29.4,85
2018,60,30,9,25.8,27,30,78
2018,72,1,9,23.9,25,27.4,81
2018,72,2,9,23.9,24.6,26.2,87
2018,72,3,9,23.5,24.6,27,81
2018,72,4,9,23.3,24.6,27.4,78
2018,72,5,9,23.7,24.8,27.2,81
2018,72,6,9,21.9,23.6,27,74
2018,72,7,9,21.6,23.4,27,73
2018,72,8,9,22.2,23.8,27.2,74
2018,72,9,9,22.6,24,27,77
2018,72,10,9,23.2,24.2,26.4,82
2018,72,11,9,23.3,24.2,26.2,84
2018,72,12,9,22.6,24,27.4,77
2018,72,13,9,22.3,23.8,27,75
2018,72,14,9,23.7,24.4,26,87
2018,72,15,9,24.8,25.2,26.2,92
2018,72,16,9,23.7,24.2,25.4,90
2018,72,17,9,23,24,26.2,82
2018,72,18,9,23,24.4,27.4,77
2018,72,19,9,23.9,24.6,26.2,87
2018,72,20,9,24.4,24.8,25.8,92
2018,72,21,9,25.3,26.2,28.4,83
2018,72,22,9,24.8,25.8,28.2,82
2018,72,23,9,24.8,25.8,28.2,82
2018,72,24,9,24.3,25,26.6,87
2018,72,26,9,24.3,25.6,28.6,78
2018,72,27,9,23.8,25,27.6,80
2018,72,28,9,23.8,24.2,25,93
2018,72,29,9,27.1,27.6,29,89
2018,72,30,9,25,26,28.4,82
2018,84,1,9,24.1,25,27,85
2018,84,2,9,24.2,25,26.8,86
2018,84,3,9,23.7,24.6,26.6,84
2018,84,4,9,23.7,24.6,26.6,84
2018,84,5,9,23.2,24.4,27,80
2018,84,6,9,22.7,24,26.8,78
2018,84,7,9,22.7,24,26.8,78
2018,84,8,9,22,23.6,26.8,75
2018,84,9,9,22.6,24,27,77
2018,84,10,9,22.1,23.4,26,79
2018,84,11,9,22.8,23.6,25.2,87
2018,84,12,9,23.2,24,25.8,85
2018,84,13,9,22.1,23.4,25.4,84
2018,84,14,9,23.1,24,26,84
2018,84,15,9,23.9,24.4,25.4,92
2018,84,16,9,24.6,25,26,92
2018,84,17,9,23,23.6,24.8,90
2018,84,18,9,23.7,24.4,26,87
2018,84,19,9,23.1,24.4,27.2,78
2018,84,20,9,24.3,24.8,26,90
2018,84,21,9,24.4,24.8,25.8,92
2018,84,22,9,25.4,26.2,28,86
2018,84,23,9,24.6,25.6,27.8,83
2018,84,24,9,25.1,25.8,27.4,87
2018,84,25,9,24,24.6,26,88
2018,84,26,9,23.5,24.2,25.8,87
2018,84,27,9,25.2,26,28,85
2018,84,28,9,24.7,25.4,27,87
2018,84,29,9,23.1,24,26,84
2018,84,30,9,26,26.6,28,89
2018,0,1,10,23.7,24.4,26,87
2018,0,2,10,23.8,25,27.6,80
2018,0,3,10,22.7,23.8,26.2,81
2018,0,4,10,22.7,23.8,26.2,81
2018,0,5,10,21.9,23.2,25.8,79
2018,0,6,10,23.1,24.2,26.6,81
2018,0,7,10,23.6,24.6,26.8,83
2018,0,8,10,24.6,25.6,28,82
2018,0,9,10,26.2,26.8,28.2,89
2018,0,10,10,25.3,26,27.6,87
2018,0,11,10,25.3,26,27.6,87
2018,0,12,10,24.6,25.2,26.6,89
2018,0,13,10,26.4,27,28.4,89
2018,0,14,10,22.8,23.6,25.2,87
2018,0,15,10,21.5,22.6,24.8,82
2018,0,16,10,21.3,22.4,24.6,82
2018,0,17,10,23.6,24.4,26.2,85
2018,0,18,10,23.4,24.4,26.6,83
2018,0,19,10,21.7,22.4,23.8,88
2018,0,20,10,23.2,24,25.8,85
2018,0,21,10,24.4,25,26.4,89
2018,0,22,10,24.9,25.4,26.6,90
2018,0,23,10,20.3,21.2,22.8,86
2018,0,24,10,17.4,19,21.6,77
2018,0,25,10,18.9,20.4,23,78
2018,0,26,10,19.9,21.8,25.4,71
2018,0,27,10,20.4,21.6,23.8,81
2018,0,28,10,17.4,19.6,23.2,70
2018,0,29,10,10.5,16.6,24.2,42
2018,0,30,10,9.4,17,26.4,34
2018,0,31,10,13.9,17.6,22.8,57
2018,12,1,10,22.3,24,27.6,73
2018,12,2,10,23.6,25.4,29.4,71
2018,12,3,10,23,24.8,28.8,71
2018,12,4,10,23.3,24.8,28,76
2018,12,5,10,22,24.4,29.4,65
2018,12,6,10,22.9,25,29.6,67
2018,12,7,10,23.5,25.4,29.6,70
2018,12,8,10,25,26.4,29.8,75
2018,12,9,10,26.6,27.4,29.4,85
2018,12,10,10,25.8,26.6,28.6,85
2018,12,11,10,25.1,26.4,29.4,78
2018,12,12,10,25.3,26.4,29,81
2018,12,13,10,26.8,27.6,29.6,85
2018,12,14,10,23.5,25,28.4,75
2018,12,15,10,22.6,24,27,77
2018,12,16,10,21.2,23.6,28.4,65
2018,12,17,10,23.7,25.2,28.6,75
2018,12,18,10,23.4,24.8,27.8,77
2018,12,19,10,22.4,23.6,26,81
2018,12,20,10,24.3,25.2,27.2,84
2018,12,21,10,25.6,26.4,28.4,85
2018,12,22,10,25.3,26.2,28.4,83
2018,12,23,10,22,23,25,84
2018,12,24,10,18.4,20.4,23.8,72
2018,12,25,10,20.3,22.4,26.4,69
2018,12,26,10,19.4,22.2,27.4,62
2018,12,27,10,20.6,22.6,26.4,71
2018,12,28,10,17.2,21,27.4,54
2018,12,29,10,10.3,18,28,33
2018,12,30,10,10.1,18.4,28.2,32
2018,12,31,10,15.2,19,24.8,55
2018,24,1,10,22.9,26.4,34.2,52
2018,24,2,10,24.2,27.2,34.4,55
2018,24,3,10,24.4,27.2,33.8,58
2018,24,4,10,22.5,26,33.8,52
2018,24,5,10,21.9,26,35,47
2018,24,6,10,21.6,26,35.6,44
2018,24,7,10,20.6,25.6,36,41
2018,24,8,10,22,26,34.8,47
2018,24,9,10,26.4,28,32.2,71
2018,24,10,10,25.8,27.6,32.2,69
2018,24,12,10,23,26.2,33.4,55
2018,24,13,10,19.3,24.6,35,40
2018,24,14,10,24.5,27.7,34.4,56
2018,24,16,10,17.6,23.8,35.2,35
2018,24,17,10,22.2,26,34.4,49
2018,24,18,10,24.4,26.2,30.4,70
2018,24,19,10,23.9,26.4,32.2,62
2018,24,20,10,23.8,27,34.4,54
2018,24,21,10,24.5,27.4,30,61
2018,24,22,10,24.9,27.2,34.2,58
2018,24,23,10,13.8,22,35,28
2018,24,24,10,11.5,21.2,35.4,24
2018,24,25,10,16.5,23,34.4,35
2018,24,26,10,17.2,23.4,34.6,36
2018,24,27,10,16.1,23,35,33
2018,24,28,10,13.2,21.4,34,29
2018,24,29,10,11.2,20.8,34.6,24
2018,24,30,10,10.7,20.4,34,24
2018,24,31,10,14,21.4,33,33
2018,36,1,10,23.2,27.2,36.4,47
2018,36,2,10,23.9,27.2,35,53
2018,36,3,10,25.9,26.2,34,63
2018,36,4,10,24.6,27.6,34.8,56
2018,36,5,10,26.1,28.4,34.4,62
2018,36,6,10,19.7,25.4,37,37
2018,36,7,10,21.1,26.4,37.8,38
2018,36,8,10,25.7,28.6,36,55
2018,36,9,10,25.6,27.8,33.2,65
2018,36,10,10,24.2,26.6,32.2,63
2018,36,11,10,24,26.6,32.6,61
2018,36,12,10,24.4,27.4,34.6,55
2018,36,13,10,25.3,28.2,35.4,56
2018,36,14,10,19.8,25,35.4,40
2018,36,15,10,20.1,25.4,36.2,39
2018,36,16,10,22.6,26.4,35,49
2018,36,17,10,26.2,28.2,33.4,66
2018,36,18,10,24.7,27,32.4,64
2018,36,19,10,25.6,27.8,33.2,65
2018,36,20,10,23.8,27,34.4,54
2018,36,21,10,27.6,29,32.8,74
2018,36,22,10,24.7,27.4,34,58
2018,36,23,10,11.5,21.8,37.2,21
2018,36,24,10,12,22,37.2,22
2018,36,25,10,23.2,26.6,34.4,52
2018,36,26,10,16.3,23.6,36.6,30
2018,36,27,10,23.5,27,35.2,51
2018,36,28,10,11.8,22.2,38,21
2018,36,29,10,8.7,20.6,36.6,18
2018,36,30,10,11.9,21.4,35.6,24
2018,36,31,10,14.8,22.6,35.6,29
2018,48,1,10,23.7,26.6,33.4,57
2018,48,2,10,25.5,27.4,32,69
2018,48,3,10,24.7,27,32.4,64
2018,48,4,10,25.1,27,31.6,69
2018,48,5,10,24.4,26.8,32.4,63
2018,48,6,10,20.8,24.8,33,49
2018,48,7,10,23.8,26.8,33.8,56
2018,48,8,10,26.7,28.2,32.2,73
2018,48,9,10,24.1,26.4,31.8,64
2018,48,10,10,24.4,26.4,31,68
2018,48,12,10,25.5,27.4,32,69
2018,48,13,10,24.6,27,32.8,62
2018,48,14,10,19.1,24,33.4,43
2018,48,15,10,20.8,24.8,33,49
2018,48,16,10,20.7,24.6,32.6,50
2018,48,17,10,25.6,27.2,31.2,72
2018,48,18,10,23.2,25.6,31,63
2018,48,19,10,24.5,26.6,31.6,66
2018,48,20,10,24.8,27,32.2,65
2018,48,21,10,25.6,27.2,31.2,72
2018,48,22,10,23.2,26,32.4,58
2018,48,23,10,16.5,22.4,32.6,38
2018,48,24,10,16.4,22.4,32.8,37
2018,48,25,10,23.6,26,31.4,63
2018,48,26,10,18.6,23.6,33,43
2018,48,27,10,16.9,22.4,32,41
2018,48,28,10,19.9,24,32,49
2018,48,29,10,18.5,23.4,32.6,43
2018,48,30,10,16.8,22,31,42
2018,48,31,10,17.6,22.4,31,45
2018,60,1,10,24,26.2,30.6,68
2018,60,2,10,23,25.2,30,66
2018,60,3,10,24.4,26.2,30.4,70
2018,60,4,10,21.2,24,29.6,61
2018,60,5,10,22.9,25,29.6,67
2018,60,6,10,23.1,25.4,30.4,65
2018,60,7,10,25.3,27,31.2,71
2018,60,8,10,26.3,27.4,30.2,80
2018,60,9,10,25.3,26.6,29.8,77
2018,60,10,10,24.9,26.4,30,74
2018,60,11,10,25.4,26.6,29.6,78
2018,60,12,10,26.3,27.4,30.2,80
2018,60,13,10,23,25,29.4,68
2018,60,14,10,22.8,25,29.8,66
2018,60,15,10,23.2,25.4,30.2,67
2018,60,16,10,22.9,25.2,30.2,65
2018,60,17,10,19.5,22.8,29,57
2018,60,18,10,24.3,26,30,71
2018,60,19,10,24.8,26,28.8,79
2018,60,20,10,25.8,27,30,78
2018,60,21,10,26,27,29.6,81
2018,60,22,10,25.1,26.4,29.6,77
2018,60,23,10,19.5,22.8,29,57
2018,60,24,10,16.3,21.4,30,44
2018,60,25,10,24.4,26,29.8,73
2018,60,26,10,18.8,22.8,30.2,51
2018,60,27,10,22.2,24.4,29,67
2018,60,28,10,20.2,23,28.4,61
2018,60,29,10,21,23.4,28.2,65
2018,60,30,10,18.8,22.4,29,54
2018,60,31,10,17.1,21.6,29.4,47
2018,72,1,10,24.8,26.2,29.6,75
2018,72,2,10,20.2,23,28.4,61
2018,72,3,10,24.9,26.2,29.2,78
2018,72,4,10,22.4,24,27.4,74
2018,72,5,10,24.2,25.4,28.2,79
2018,72,6,10,24,25.4,28.6,76
2018,72,7,10,26.1,27.2,30,80
2018,72,8,10,26,27,29.4,82
2018,72,9,10,25.7,26.6,28.8,83
2018,72,10,10,25.8,26.8,29.2,82
2018,72,11,10,25.2,26,28,85
2018,72,12,10,26.8,27.6,29.6,85
2018,72,13,10,23.9,25.2,28.2,77
2018,72,14,10,23.3,24.6,27.4,78
2018,72,15,10,21.6,23.4,27,73
2018,72,16,10,22.7,24.2,27.4,75
2018,72,17,10,23.3,24.8,28,76
2018,72,18,10,22.3,22.8,23.8,91
2018,72,19,10,24.3,25.2,27.2,84
2018,72,20,10,25.6,26.4,28.4,85
2018,72,21,10,25.5,26.4,28.6,83
2018,72,22,10,25.9,26.2,27,93
2018,72,23,10,18.3,20.6,24.6,68
2018,72,24,10,18.7,21,25,68
2018,72,25,10,19.6,22.6,28.2,60
2018,72,26,10,21.1,23,26.8,71
2018,72,27,10,20.1,22,25.6,71
2018,72,28,10,14.1,18.4,24.6,52
2018,72,29,10,18.1,20.7,27.7,68
2018,72,30,10,19.1,21,24.4,72
2018,72,31,10,20.8,22.6,26,73
2018,84,1,10,23.5,24.6,27,81
2018,84,2,10,21.7,24,28.8,65
2018,84,3,10,22.1,23.6,26.6,77
2018,84,4,10,24,25,27.2,82
2018,84,5,10,23.2,24.4,27,80
2018,84,6,10,23,24.4,27.4,77
2018,84,7,10,23.8,25,27.6,80
2018,84,8,10,25,26,28.4,82
2018,84,9,10,25.8,26.6,28.6,85
2018,84,10,10,26.4,27,28.6,88
2018,84,11,10,25.6,26.4,28.4,85
2018,84,12,10,25.3,26,27.6,87
2018,84,13,10,26.9,27.6,29.4,87
2018,84,14,10,24.2,24.8,26.2,89
2018,84,15,10,22.5,23.6,25.8,82
2018,84,16,10,21.4,22.8,25.6,78
2018,84,17,10,22.2,23.6,26.4,78
2018,84,18,10,23.8,25,27.6,80
2018,84,19,10,21.6,22.4,24,86
2018,84,21,10,24.8,25.6,27.4,86
2018,84,23,10,23.8,24.4,25.8,88
2018,84,24,10,18.9,20.6,23.6,75
2018,84,25,10,19.4,21,23.8,77
2018,84,26,10,21,22.8,26.4,72
2018,84,27,10,21.7,23,25.6,79
2018,84,28,10,19.4,21,23.8,77
2018,84,29,10,13.7,17.8,23.6,54
2018,84,30,10,11.7,17,24,46
2018,84,31,10,13.8,18.4,25,50
2018,0,1,11,18.9,20.6,23.6,75
2018,0,2,11,20.3,21.4,23.4,83
2018,0,3,11,21.2,22.6,25.4,78
2018,0,4,11,23.5,25,28.4,75
2018,0,5,11,21.6,23.6,27,74
2018,0,6,11,24.3,25.2,27.2,84
2018,0,7,11,17.9,20.2,23.6,70
2018,0,8,11,17.2,18.8,21.4,77
2018,0,9,11,22.4,23,24.2,90
2018,0,10,11,19.4,20.6,22.8,81
2018,0,11,11,17.5,19,21.4,79
2018,0,12,11,17.7,19.2,21.6,79
2018,0,13,11,18.9,19.8,21.4,85
2018,0,14,11,20.3,20.8,21.8,91
2018,0,15,11,20.9,21.4,22.4,91
2018,0,16,11,16.2,18,20.8,75
2018,0,17,11,17.8,19,21,82
2018,0,18,11,18.5,19.6,21.4,84
2018,0,19,11,20.4,21.4,23.2,84
2018,0,20,11,22.7,23.6,25.4,85
2018,0,21,11,21.3,22.4,24.6,82
2018,0,22,11,21.5,22.8,25.4,79
2018,0,23,11,19.4,21.4,25,71
2018,0,24,11,16.4,18.6,22,71
2018,0,25,11,19.5,20.6,22.6,83
2018,0,26,11,17.6,19.4,22.4,74
2018,0,27,11,14.1,18,23,55
2018,0,28,11,16.2,18.2,21.2,73
2018,0,29,11,18.1,19.2,21,83
2018,0,30,11,14.5,17.8,22.6,60
2018,12,1,11,18.1,21,26,62
2018,12,2,11,20.3,22.4,26.4,69
2018,12,3,11,21.3,23.4,27.6,69
2018,12,4,11,23.8,25.6,29.6,71
2018,12,5,11,21.8,23.6,27.2,73
2018,12,6,11,23.2,25,29,71
2018,12,7,11,19.9,21.8,25.4,71
2018,12,8,11,17.6,20,24.4,67
2018,12,9,11,20.8,22.4,25.4,76
2018,12,10,11,20.8,22.2,24.8,79
2018,12,11,11,19.3,20.8,23.4,78
2018,12,12,11,18.2,20.4,24.2,69
2018,12,13,11,19.2,20.2,22,84
2018,12,14,11,20.7,21.4,22.8,88
2018,12,15,11,21.2,22.4,24.8,80
2018,12,16,11,14.3,18,23.4,56
2018,12,17,11,16.8,19.2,23,68
2018,12,18,11,20.3,21.6,24,80
2018,12,19,11,20,21.8,25.2,73
2018,12,20,11,23.5,24.4,26.4,84
2018,12,21,11,22.7,24.2,27.4,75
2018,12,22,11,21.7,23.4,26.8,74
2018,12,23,11,19.6,22,26.4,66
2018,12,24,11,17,19,22.2,72
2018,12,25,11,18.7,20.2,22.8,78
2018,12,26,11,17.9,21,26.4,59
2018,12,27,11,15.5,18.8,23.8,60
2018,12,28,11,16.7,19,22.6,69
2018,12,29,11,16.5,19,23,67
2018,24,1,11,16.6,22.8,33.6,36
2018,24,2,11,17.6,23.6,34.6,37
2018,24,3,11,20.3,25.2,35.2,42
2018,24,4,11,22.9,26.6,35,50
2018,24,5,11,20.2,24.6,33.4,46
2018,24,6,11,22.4,26,34,51
2018,24,7,11,15.2,22.6,35,31
2018,24,8,11,14.8,22.4,35,30
2018,24,9,11,17.9,23.6,34.2,38
2018,24,10,11,17.6,23.6,34.6,37
2018,24,11,11,15.5,22.2,33.4,34
2018,24,12,11,14.6,22,34,31
2018,24,13,11,21,24.6,32,52
2018,24,14,11,20.4,24,31.2,53
2018,24,15,11,18.7,23.4,32.2,45
2018,24,17,11,12.9,21.2,33.8,28
2018,24,18,11,18.2,23.2,32.4,43
2018,24,19,11,19.6,24.4,33.8,43
2018,24,20,11,21.3,24.8,32,53
2018,24,22,11,19,23.8,33,44
2018,24,23,11,15.9,22.4,33.4,35
2018,24,24,11,14.9,21.8,33,34
2018,24,25,11,16.8,22.6,32.8,38
2018,24,26,11,16.6,22,31.2,42
2018,24,27,11,13,20.6,32,31
2018,24,28,11,12.5,20.4,32,30
2018,24,29,11,13.8,21,32.2,33
2018,24,30,11,13.2,20.6,31.8,32
2018,36,1,11,15.4,23,36,29
2018,36,2,11,13.5,22.4,36.6,25
2018,36,3,11,20.4,25.2,36.4,39
2018,36,4,11,22.4,26,34,51
2018,36,5,11,22.7,26.2,34,52
2018,36,6,11,24.4,27.6,35.4,53
2018,36,7,11,17.9,23.8,34.8,37
2018,36,8,11,19.2,24.6,35.2,39
2018,36,9,11,19.8,24.8,34.8,41
2018,36,10,11,20.3,25.2,35.2,42
2018,36,11,11,18.8,24.2,34.4,40
2018,36,12,11,18.1,24,35,37
2018,36,13,11,18.3,23.4,32.8,42
2018,36,14,11,22.2,25.2,31.6,58
2018,36,15,11,20.9,25,33.4,48
2018,36,16,11,16.4,23,34.6,34
2018,36,17,11,18,23.6,34,39
2018,36,18,11,17.4,23,33,40
2018,36,19,11,20.8,24.4,31.8,52
2018,36,20,11,22.2,25.4,32.4,55
2018,36,21,11,21.7,25.6,34,49
2018,36,22,11,20.3,25,34.6,43
2018,36,23,11,14.5,22.4,35.4,29
2018,36,24,11,19.9,24.4,33.4,45
2018,36,25,11,19.1,24,33.4,43
2018,36,26,11,18.8,24.4,35.2,38
2018,36,27,11,12.5,21.6,35.4,25
2018,36,28,11,11.4,21,35,24
2018,36,29,11,11.4,21,35,24
2018,36,30,11,11.9,21,34.4,29
2018,48,1,11,19.6,23.6,31.4,49
2018,48,2,11,18.1,23.4,33.2,41
2018,48,3,11,23.2,26,32.4,58
2018,48,4,11,21.9,25,31.6,56
2018,48,5,11,22.9,25.8,32.2,58
2018,48,6,11,22.8,25.8,32.4,57
2018,48,7,11,13.4,21,32.6,31
2018,48,8,11,18.6,23,31.2,47
2018,48,9,11,22,25,31.4,57
2018,48,10,11,19.4,23.6,31.6,48
2018,48,11,11,20.5,24.2,31.6,52
2018,48,12,11,17.3,22.4,31.4,43
2018,48,13,11,19.3,23,30,53
2018,48,14,11,22.4,24.4,28.6,69
2018,48,15,11,19.7,23.4,30.6,52
2018,48,16,11,16.1,21.8,31.4,40
2018,48,17,11,16.2,21.6,30.6,42
2018,48,18,11,19.5,23.4,30.8,51
2018,48,19,11,23.6,25.6,30.2,68
2018,48,20,11,21.5,24.4,30.4,59
2018,48,21,11,18.8,23.2,31.4,47
2018,48,22,11,21,24.4,31.4,54
2018,48,23,11,20,23.6,30.6,53
2018,48,24,11,20.8,24,30.4,57
2018,48,25,11,19.5,23,29.6,55
2018,48,26,11,19.7,23.6,31.2,50
2018,48,27,11,17.3,22.2,30.8,45
2018,48,28,11,18.4,22.6,30.2,49
2018,48,29,11,13.8,20.6,31,35
2018,48,30,11,18.3,22.6,30.4,48
2018,60,1,11,22,24.6,30,63
2018,60,2,11,17.2,22.2,30.4,46
2018,60,3,11,24.3,26,30,71
2018,60,4,11,23.3,25.4,30,68
2018,60,5,11,23.3,25.4,30,68
2018,60,6,11,23.7,25.6,30,69
2018,60,7,11,13.8,19.8,28.8,40
2018,60,8,11,21.3,23.8,28.8,64
2018,60,9,11,18.9,22.2,28.2,57
2018,60,10,11,17.3,21.6,29,49
2018,60,11,11,21.2,23.2,27.2,70
2018,60,12,11,20.8,23.4,28.6,63
2018,60,13,11,21.4,23.2,26.8,72
2018,60,14,11,21.9,23.6,27,74
2018,60,15,11,18.2,22,28.8,53
2018,60,16,11,18.6,22.2,28.8,54
2018,60,17,11,18.7,21.6,26.8,61
2018,60,18,11,22.7,24.4,28,73
2018,60,19,11,24.9,26,28.6,80
2018,60,20,11,21.1,23.4,28,66
2018,60,21,11,18.2,22.4,30,49
2018,60,22,11,21.2,24,29.6,61
2018,60,23,11,20.2,23.2,29,59
2018,60,24,11,21.1,23.4,28,66
2018,60,25,11,19.3,22,24,63
2018,60,26,11,21.5,23.4,27.2,71
2018,60,27,11,19.3,22.4,28.2,58
2018,60,28,11,21.4,23.4,27.4,70
2018,60,29,11,16.8,21,28,51
2018,60,30,11,14.8,20,28,45
2018,72,1,11,22.9,24.2,27,78
2018,72,2,11,20.4,22.8,27.4,66
2018,72,3,11,24.5,26,29.4,75
2018,72,4,11,23.1,25,29.2,70
2018,72,5,11,23.7,25.2,28.6,75
2018,72,6,11,20.2,22.4,26.6,68
2018,72,7,11,16.4,19.4,24.2,62
2018,72,8,11,20.4,22.2,25.6,73
2018,72,9,11,19.3,21.2,24.6,72
2018,72,10,11,19.4,21.6,25.6,68
2018,72,11,11,20.1,21.4,23.8,80
2018,72,12,11,21.2,22.4,24.8,80
2018,72,13,11,21,22,24,83
2018,72,14,11,21.9,23,25.2,82
2018,72,15,11,18.1,20.4,24.4,68
2018,72,16,11,20.5,22,24.8,77
2018,72,17,11,18,20,23.4,72
2018,72,18,11,22.3,23.4,25.6,82
2018,72,19,11,24,25.2,27.8,80
2018,72,20,11,21.5,23.2,26.6,74
