,YEAR,HR,DT,MN,DPT,WBT,DBT,RH
14852,2015,36,7,10,27.1,29.0,34.2,66.0
14853,2015,36,8,10,26.5,28.4,33.4,67.0
14854,2015,36,9,10,25.5,27.6,32.8,66.0
14855,2015,36,10,10,24.6,27.2,33.4,60.0
14856,2015,36,11,10,23.8,26.6,33.2,58.0
14857,2015,36,12,10,23.8,26.6,33.0,59.0
14858,2015,36,13,10,26.2,28.2,33.4,66.0
14859,2015,36,14,10,25.8,28.6,35.8,56.0
14860,2015,36,15,10,21.2,26.0,36.2,42.0
14861,2015,36,16,10,23.6,27.4,36.4,48.0
14862,2015,36,17,10,27.8,30.2,36.2,62.0
14863,2015,36,18,10,26.0,28.6,35.4,58.0
14864,2015,36,19,10,27.7,30.0,36.4,61.0
14865,2015,36,20,10,27.8,30.0,36.0,63.0
14866,2015,36,21,10,22.4,26.4,35.4,47.0
14867,2015,36,22,10,22.5,26.6,35.8,46.0
14868,2015,36,23,10,22.8,26.6,35.2,49.0
14869,2015,36,24,10,21.8,26.0,35.2,46.0
14870,2015,36,25,10,26.4,28.4,33.6,67.0
14871,2015,36,26,10,22.5,26.2,34.4,50.0
14872,2015,36,27,10,21.7,25.6,34.0,49.0
14873,2015,36,28,10,22.8,26.4,34.4,51.0
14874,2015,36,29,10,18.0,24.0,35.2,36.0
14875,2015,36,30,10,20.6,25.2,34.6,44.0
14876,2015,36,31,10,17.4,23.8,35.6,34.0
14877,2015,48,1,10,23.7,26.8,34.0,55.0
14878,2015,48,2,10,25.1,26.6,30.2,74.0
14879,2015,48,3,10,24.9,26.4,30.0,74.0
14880,2015,48,4,10,25.6,27.0,30.4,76.0
14881,2015,48,5,10,26.7,28.0,31.4,76.0
14882,2015,48,6,10,26.0,28.0,33.0,67.0
14883,2015,48,7,10,23.4,26.4,33.2,57.0
14884,2015,48,8,10,26.9,28.2,31.6,76.0
14885,2015,48,9,10,25.2,27.0,31.4,70.0
14886,2015,48,10,10,24.2,26.4,31.6,65.0
14887,2015,48,11,10,25.2,27.0,31.4,70.0
14888,2015,48,12,10,23.8,26.0,31.0,66.0
14889,2015,48,13,10,26.8,28.0,31.2,77.0
14890,2015,48,14,10,26.0,28.0,33.0,67.0
14891,2015,48,15,10,23.9,27.0,34.2,55.0
14892,2015,48,16,10,26.2,28.4,34.0,64.0
14893,2015,48,17,10,27.5,29.2,33.8,70.0
14894,2015,48,18,10,27.1,28.4,31.8,76.0
14895,2015,48,19,10,27.7,29.4,34.0,70.0
14896,2015,48,20,10,26.1,28.4,34.2,63.0
14897,2015,48,21,10,22.6,26.0,33.6,53.0
14898,2015,48,22,10,22.7,26.2,34.0,52.0
14899,2015,48,23,10,23.6,26.4,32.8,59.0
14900,2015,48,24,10,23.1,26.0,32.6,57.0
14901,2015,48,25,10,22.2,23.6,26.4,78.0
14902,2015,48,26,10,24.0,26.4,32.0,63.0
14903,2015,48,27,10,22.7,25.6,32.0,58.0
14904,2015,48,28,10,22.4,25.2,31.2,60.0
14905,2015,48,29,10,21.8,24.6,30.4,60.0
14906,2015,48,30,10,20.1,24.4,33.0,47.0
14907,2015,48,31,10,18.3,23.4,32.8,42.0
14908,2015,60,1,10,25.0,27.0,31.8,67.0
14909,2015,60,2,10,26.0,26.6,28.0,89.0
14910,2015,60,4,10,26.1,27.0,29.2,83.0
14911,2015,60,5,10,23.9,24.4,25.6,90.0
14912,2015,60,6,10,25.8,27.0,30.0,78.0
14913,2015,60,7,10,25.4,26.4,28.8,82.0
14914,2015,60,8,10,26.9,27.8,30.0,84.0
14915,2015,60,9,10,25.3,26.6,29.8,77.0
14916,2015,60,10,10,24.5,26.2,30.2,71.0
14917,2015,60,11,10,24.9,25.6,27.2,87.0
14918,2015,60,12,10,24.5,25.8,28.8,78.0
14919,2015,60,13,10,26.4,27.4,30.0,81.0
14920,2015,60,14,10,27.1,28.2,31.0,80.0
14921,2015,60,15,10,25.8,27.0,30.0,78.0
14922,2015,60,16,10,23.1,25.8,31.8,60.0
14923,2015,60,17,10,25.5,27.2,31.4,72.0
14924,2015,60,18,10,26.9,28.0,30.8,80.0
14925,2015,60,19,10,26.4,27.6,30.6,79.0
14926,2015,60,20,10,25.0,26.2,29.0,79.0
14927,2015,60,21,10,25.3,27.0,31.2,71.0
14928,2015,60,22,10,25.3,26.8,30.4,74.0
14929,2015,60,23,10,24.6,26.4,30.6,70.0
14930,2015,60,24,10,24.9,26.4,30.0,74.0
14931,2015,60,25,10,23.7,24.8,27.2,81.0
14932,2015,60,26,10,25.1,26.4,29.4,78.0
14933,2015,60,27,10,23.8,25.4,29.0,74.0
14934,2015,60,28,10,24.0,25.4,28.6,76.0
14935,2015,60,29,10,19.2,21.6,26.0,66.0
14936,2015,60,30,10,21.7,24.2,29.4,63.0
14937,2015,60,31,10,22.2,24.6,29.6,65.0
14938,2015,72,1,10,24.4,25.8,29.0,76.0
14939,2015,72,2,10,25.7,26.2,27.4,90.0
14940,2015,72,3,10,24.2,24.6,25.4,93.0
14941,2015,72,4,10,23.6,24.4,26.2,85.0
14942,2015,72,5,10,25.0,25.4,26.4,92.0
14943,2015,72,6,10,25.2,26.0,28.0,85.0
14944,2015,72,7,10,25.1,25.8,27.4,87.0
14945,2015,72,8,10,27.2,28.0,30.0,85.0
14946,2015,72,9,10,24.4,26.0,29.8,73.0
14947,2015,72,10,10,25.1,26.4,29.6,77.0
14948,2015,72,11,10,23.8,24.6,26.4,86.0
14949,2015,72,12,10,24.5,25.4,27.4,84.0
14950,2015,72,13,10,24.6,26.0,29.2,77.0
14951,2015,72,14,10,26.7,27.6,29.8,84.0
14952,2015,72,15,10,23.5,24.6,27.0,81.0
14953,2015,72,16,10,24.7,26.0,29.0,78.0
14954,2015,72,17,10,25.0,26.2,29.0,79.0
14955,2015,72,18,10,26.6,27.4,29.4,85.0
14956,2015,72,19,10,24.7,25.8,28.4,80.0
14957,2015,72,20,10,23.2,24.6,27.6,77.0
14958,2015,72,21,10,25.4,26.4,28.8,82.0
14959,2015,72,22,10,25.2,26.2,28.6,82.0
14960,2015,72,23,10,24.6,25.6,28.0,82.0
14961,2015,72,24,10,25.1,26.4,29.4,78.0
14962,2015,72,25,10,22.9,24.2,27.9,78.0
14963,2015,72,26,10,22.7,24.6,28.6,71.0
14964,2015,72,27,10,24.3,25.4,27.8,82.0
14965,2015,72,28,10,24.2,25.2,27.4,83.0
14966,2015,72,29,10,18.3,20.2,23.4,73.0
14967,2015,72,30,10,21.6,23.0,25.8,78.0
14968,2015,72,31,10,21.2,22.6,25.4,78.0
14969,2015,84,1,10,23.8,25.4,29.0,74.0
14970,2015,84,2,10,23.4,25.0,28.6,73.0
14971,2015,84,7,10,24.4,25.2,27.0,86.0
14972,2015,84,8,10,25.0,25.6,27.0,89.0
14973,2015,84,9,10,26.1,27.0,29.0,85.0
14974,2015,84,10,10,25.3,26.4,29.0,81.0
14975,2015,84,15,10,25.6,26.2,27.6,89.0
14976,2015,84,16,10,21.8,23.0,25.4,81.0
14977,2015,84,17,10,23.4,25.0,28.0,77.0
14978,2015,84,18,10,24.1,25.2,27.6,81.0
14979,2015,84,19,10,25.7,26.4,28.2,86.0
14980,2015,84,20,10,24.2,25.0,26.8,86.0
14981,2015,84,21,10,22.3,23.6,26.2,79.0
14982,2015,84,22,10,23.5,24.6,27.0,81.0
14983,2015,84,23,10,24.2,25.2,27.4,83.0
14984,2015,84,26,10,23.3,24.2,26.2,84.0
14985,2015,84,31,10,20.5,22.0,24.8,77.0
14986,2015,0,2,11,18.8,21.6,26.6,62.0
14987,2015,0,3,11,21.4,22.0,23.2,89.0
14988,2015,0,4,11,21.2,22.4,24.8,80.0
14989,2015,0,5,11,23.7,24.4,26.0,87.0
14990,2015,0,6,11,23.1,23.6,24.6,91.0
14991,2015,0,7,11,18.4,20.0,22.8,76.0
14992,2015,0,8,11,19.3,20.4,22.4,83.0
14993,2015,0,9,11,18.9,20.6,23.6,75.0
14994,2015,0,10,11,20.7,21.0,23.8,77.0
14995,2015,0,11,11,16.8,19.4,23.6,65.0
14996,2015,0,12,11,17.3,20.2,25.0,62.0
14997,2015,0,13,11,19.8,20.8,22.6,84.0
14998,2015,0,14,11,18.2,20.0,23.0,75.0
14999,2015,0,15,11,19.0,20.4,22.8,79.0
15000,2015,0,16,11,18.4,19.6,21.6,82.0
15001,2015,0,17,11,17.1,19.2,22.6,71.0
15002,2015,0,18,11,17.1,20.0,24.8,62.0
15003,2015,0,19,11,12.5,17.6,24.6,47.0
15004,2015,0,20,11,12.9,16.2,20.6,61.0
15005,2015,0,21,11,18.0,20.6,25.0,65.0
15006,2015,0,22,11,22.7,23.6,25.4,85.0
15007,2015,0,23,11,21.9,23.4,26.4,77.0
15008,2015,0,24,11,22.1,23.4,26.2,78.0
15009,2015,0,25,11,22.6,23.6,25.6,84.0
15010,2015,0,26,11,23.3,24.0,25.4,88.0
15011,2015,0,27,11,22.5,23.4,25.2,85.0
15012,2015,0,28,11,16.2,18.0,20.8,75.0
15013,2015,0,29,11,15.7,18.0,21.4,70.0
15014,2015,0,30,11,19.1,20.2,22.2,82.0
15015,2015,12,1,11,19.4,22.0,26.8,64.0
15016,2015,12,2,11,18.8,22.2,28.4,56.0
15017,2015,12,3,11,22.0,23.4,26.2,78.0
15018,2015,12,4,11,20.9,23.0,27.2,68.0
15019,2015,12,5,11,25.2,26.0,27.8,86.0
15020,2015,12,6,11,22.6,24.0,27.0,77.0
15021,2015,12,7,11,19.9,22.2,26.6,67.0
15022,2015,12,8,11,19.1,21.4,25.6,67.0
15023,2015,12,9,11,20.1,22.0,25.6,71.0
15024,2015,12,10,11,19.8,21.6,25.0,73.0
15025,2015,12,11,11,18.3,20.8,25.2,65.0
15026,2015,12,12,11,17.3,21.2,27.8,59.0
15027,2015,12,13,11,17.5,21.0,27.0,56.0
15028,2015,12,14,11,16.8,20.4,26.4,55.0
15029,2015,12,15,11,19.1,21.6,26.2,65.0
15030,2015,12,16,11,18.6,21.0,25.2,67.0
15031,2015,12,17,11,17.7,20.4,25.0,64.0
15032,2015,12,18,11,16.5,20.2,26.2,55.0
15033,2015,12,19,11,13.6,18.6,25.8,47.0
15034,2015,12,20,11,11.8,18.0,26.4,40.0
15035,2015,12,21,11,17.2,21.4,28.6,50.0
15036,2015,12,22,11,22.6,24.0,27.0,77.0
15037,2015,12,23,11,23.2,24.4,27.0,80.0
15038,2015,12,24,11,22.5,24.0,27.2,75.0
15039,2015,12,25,11,23.2,24.6,27.6,77.0
15040,2015,12,26,11,23.2,24.4,27.0,80.0
15041,2015,12,27,11,22.3,23.4,25.6,82.0
15042,2015,12,28,11,17.7,20.0,23.8,69.0
15043,2015,12,29,11,16.5,19.0,23.0,67.0
15044,2015,12,30,11,20.7,22.0,24.4,80.0
15045,2015,24,1,11,19.1,24.0,33.4,43.0
15046,2015,24,2,11,17.6,23.4,34.0,38.0
15047,2015,24,3,11,18.5,23.6,33.2,42.0
15048,2015,24,4,11,22.3,26.0,34.2,50.0
15049,2015,24,5,11,22.0,25.4,32.8,53.0
15050,2015,24,6,11,19.6,24.4,33.8,43.0
15051,2015,24,8,11,16.8,23.0,34.0,36.0
15052,2015,24,9,11,16.4,22.6,33.4,36.0
15053,2015,24,10,11,18.1,23.0,32.0,44.0
15054,2015,24,11,11,15.9,22.0,32.2,38.0
15055,2015,24,12,11,16.2,22.6,33.6,35.0
15056,2015,24,13,11,14.5,22.0,34.2,31.0
15057,2015,24,14,11,15.8,23.0,35.4,31.0
15058,2015,24,15,11,15.9,22.4,33.4,35.0
15059,2015,24,16,11,16.1,22.2,32.6,37.0
15060,2015,24,17,11,15.1,22.0,33.4,33.0
15061,2015,24,18,11,14.6,21.8,33.4,32.0
15062,2015,24,19,11,12.5,20.4,32.0,30.0
15063,2015,24,20,11,15.5,22.0,32.8,35.0
15064,2015,24,21,11,20.5,25.0,34.2,45.0
15065,2015,24,22,11,21.9,25.4,33.0,52.0
15066,2015,24,23,11,22.5,25.6,32.4,56.0
15067,2015,24,24,11,22.4,26.0,34.0,51.0
15068,2015,24,25,11,21.3,25.4,34.0,48.0
15069,2015,24,26,11,20.2,24.6,33.4,46.0
15070,2015,24,27,11,19.5,23.4,30.8,51.0
15071,2015,24,28,11,15.6,21.2,30.4,41.0
15072,2015,24,29,11,16.5,22.2,32.0,40.0
15073,2015,24,30,11,17.6,23.2,33.4,39.0
15074,2015,36,1,11,19.9,25.2,36.0,39.0
15075,2015,36,2,11,17.2,24.0,36.4,32.0
15076,2015,36,3,11,21.5,25.6,34.4,47.0
15077,2015,36,4,11,21.3,25.4,34.0,48.0
15078,2015,36,5,11,25.0,27.0,31.8,67.0
15079,2015,36,6,11,16.2,23.4,36.0,31.0
15080,2015,36,7,11,15.2,23.0,36.2,29.0
15081,2015,36,8,11,19.4,24.6,34.8,40.0
15082,2015,36,9,11,17.9,24.0,35.4,36.0
15083,2015,36,10,11,13.8,22.0,35.0,28.0
15084,2015,36,11,11,16.1,23.0,35.4,31.0
15085,2015,36,12,11,15.4,23.0,36.0,29.0
15086,2015,36,13,11,15.4,23.0,36.0,29.0
15087,2015,36,14,11,15.8,23.0,35.4,31.0
15088,2015,36,15,11,16.4,23.6,36.4,31.0
15089,2015,36,16,11,16.8,23.4,35.2,34.0
15090,2015,36,17,11,18.8,24.0,34.0,41.0
15091,2015,36,18,11,14.2,22.4,35.2,28.0
15092,2015,36,19,11,11.6,20.8,34.2,25.0
15093,2015,36,20,11,18.7,24.6,36.0,36.0
15094,2015,36,21,11,24.5,27.0,33.0,61.0
15095,2015,36,22,11,23.6,26.0,31.4,63.0
15096,2015,36,23,11,23.9,26.4,32.2,62.0
15097,2015,36,24,11,20.7,25.4,35.2,40.0
15098,2015,36,25,11,23.5,25.4,29.6,70.0
15099,2015,36,26,11,22.5,26.0,33.8,52.0
15100,2015,36,27,11,19.3,23.8,32.4,46.0
15101,2015,36,28,11,15.0,21.4,31.8,36.0
15102,2015,36,29,11,20.0,24.4,33.2,46.0
15103,2015,48,1,11,22.4,25.4,32.0,57.0
15104,2015,48,2,11,20.4,24.6,33.0,48.0
15105,2015,48,3,11,22.1,25.2,31.8,57.0
15106,2015,48,4,11,21.7,25.0,32.0,55.0
15107,2015,48,5,11,23.6,26.0,31.4,63.0
15108,2015,48,6,11,21.9,25.0,31.6,56.0
15109,2015,48,7,11,19.6,24.0,32.6,46.0
15110,2015,48,8,11,17.8,22.8,31.8,43.0
15111,2015,48,10,11,19.7,23.4,30.6,52.0
15112,2015,48,11,11,17.2,23.0,33.4,38.0
15113,2015,48,12,11,18.8,24.0,34.0,41.0
15114,2015,48,13,11,19.4,23.6,31.6,48.0
15115,2015,48,14,11,19.4,23.4,31.0,50.0
15116,2015,48,16,11,19.8,23.8,31.6,50.0
15117,2015,48,17,11,19.1,23.2,31.0,49.0
15118,2015,48,18,11,15.4,22.0,33.0,35.0
15119,2015,48,19,11,13.3,20.6,31.6,33.0
15120,2015,48,20,11,21.2,25.0,33.0,50.0
15121,2015,48,21,11,23.1,25.0,29.2,70.0
15122,2015,48,22,11,24.8,26.2,29.4,77.0
15123,2015,48,23,11,23.4,26.0,31.8,61.0
15124,2015,48,24,11,22.3,25.0,30.8,61.0
15125,2015,48,26,11,21.3,24.6,31.4,55.0
15126,2015,48,27,11,17.3,21.8,29.6,48.0
15127,2015,48,28,11,12.5,19.6,29.8,35.0
15128,2015,48,29,11,19.8,23.6,31.0,51.0
15129,2015,48,30,11,18.7,23.0,31.0,48.0
15130,2015,60,1,11,22.7,25.0,30.0,65.0
15131,2015,60,2,11,23.3,25.4,30.0,68.0
15132,2015,60,3,11,21.6,24.2,29.6,62.0
15133,2015,60,4,11,22.0,24.6,30.0,63.0
15134,2015,60,5,11,23.9,25.4,28.8,75.0
15135,2015,60,6,11,22.8,25.0,29.8,66.0
15136,2015,60,7,11,20.1,23.4,29.8,56.0
15137,2015,60,8,11,16.8,21.6,29.8,46.0
15138,2015,60,9,11,22.9,24.8,29.0,70.0
15139,2015,60,10,11,19.7,22.8,28.6,59.0
15140,2015,60,11,11,19.9,23.0,29.0,58.0
15141,2015,60,12,11,22.2,24.6,29.6,65.0
15142,2015,60,13,11,18.7,22.6,29.8,51.0
15143,2015,60,14,11,17.6,22.0,29.8,48.0
15144,2015,60,15,11,17.6,21.6,28.6,51.0
15145,2015,60,16,11,21.0,23.8,29.4,61.0
15146,2015,60,17,11,15.7,21.0,29.6,43.0
15147,2015,60,18,11,20.1,23.0,28.6,60.0
15148,2015,60,19,11,17.1,20.6,26.4,57.0
15149,2015,60,20,11,18.6,22.6,30.0,50.0
15150,2015,60,21,11,23.5,24.6,27.0,81.0
15151,2015,60,22,11,22.3,23.8,27.0,75.0
15152,2015,60,23,11,23.6,25.0,28.2,76.0
15153,2015,60,24,11,23.6,25.4,29.4,71.0
15154,2015,60,25,11,23.5,25.4,29.6,70.0
15155,2015,60,26,11,23.0,24.8,28.8,71.0
15156,2015,60,27,11,17.4,21.0,27.2,55.0
15157,2015,60,28,11,13.1,18.2,25.4,46.0
15158,2015,60,29,11,19.5,22.2,27.2,63.0
15159,2015,60,30,11,22.1,24.0,28.0,70.0
15160,2015,72,1,11,23.5,24.6,27.0,81.0
15161,2015,72,2,11,23.2,24.4,27.0,80.0
15162,2015,72,3,11,21.7,23.6,27.4,71.0
15163,2015,72,4,11,22.2,23.6,26.4,78.0
15164,2015,72,5,11,22.7,23.8,26.2,81.0
15165,2015,72,6,11,21.7,23.4,26.8,74.0
15166,2015,72,7,11,20.3,22.0,25.2,74.0
15167,2015,72,8,11,19.2,21.4,25.4,68.0
15168,2015,72,9,11,20.8,22.4,25.4,76.0
15169,2015,72,10,11,19.8,21.6,25.0,75.0
15170,2015,72,11,11,17.8,20.6,25.4,63.0
15171,2015,72,12,11,22.5,23.8,26.4,78.0
15172,2015,72,13,11,19.7,21.8,25.6,70.0
15173,2015,72,14,11,19.2,21.4,25.4,68.0
15174,2015,72,15,11,19.1,21.0,24.4,72.0
15175,2015,72,16,11,20.3,22.0,25.2,74.0
15176,2015,72,17,11,16.7,19.8,24.8,61.0
15177,2015,72,18,11,15.3,19.0,24.6,56.0
15178,2015,72,19,11,15.3,18.0,22.0,66.0
15179,2015,72,20,11,20.3,22.6,27.0,67.0
15180,2015,72,21,11,23.0,24.0,26.2,82.0
15181,2015,72,22,11,22.6,23.8,26.4,79.0
15182,2015,72,23,11,22.1,24.0,28.0,70.0
15183,2015,72,24,11,23.6,25.4,29.4,71.0
15184,2015,72,25,11,23.2,24.6,27.6,77.0
15185,2015,72,26,11,22.6,24.0,27.0,77.0
15186,2015,72,27,11,17.7,20.6,25.6,61.0
15187,2015,72,28,11,14.6,18.0,23.0,59.0
15188,2015,72,29,11,19.2,21.0,24.2,74.0
15189,2015,72,30,11,20.4,22.0,25.0,76.0
15190,2015,84,2,11,23.4,24.0,26.0,84.0
15191,2015,84,3,11,22.0,23.0,25.0,84.0
15192,2015,84,8,11,20.0,21.4,24.0,78.0
15193,2015,84,9,11,18.5,20.6,24.2,71.0
15194,2015,84,10,11,20.8,22.0,24.2,82.0
15195,2015,84,11,11,19.3,21.0,24.0,75.0
15196,2015,84,14,11,18.5,20.4,23.6,73.0
15197,2015,84,15,11,18.7,20.4,23.4,75.0
15198,2015,84,16,11,17.0,20.0,23.6,70.0
15199,2015,84,17,11,19.7,20.8,22.8,83.0
15200,2015,84,18,11,17.5,19.4,22.6,73.0
15201,2015,84,19,11,13.2,18.4,25.8,46.0
15202,2015,84,20,11,13.4,16.8,21.4,60.0
15203,2015,84,21,11,18.4,21.0,25.6,64.0
15204,2015,84,22,11,23.1,24.0,26.0,84.0
15205,2015,84,23,11,22.9,23.6,25.0,88.0
15206,2015,84,24,11,22.0,23.6,26.8,75.0
15207,2015,84,25,11,22.9,23.8,25.8,84.0
15208,2015,84,26,11,23.5,24.4,26.4,84.0
15209,2015,84,27,11,23.0,24.0,26.2,82.0
15210,2015,84,28,11,16.7,19.0,22.6,69.0
15211,2015,84,29,11,14.9,18.0,22.6,62.0
15212,2015,84,30,11,19.0,20.4,22.8,79.0
15213,2015,0,2,12,20.1,21.0,22.6,86.0
15214,2015,0,3,12,17.1,19.0,22.0,74.0
15215,2015,0,4,12,17.7,19.0,21.2,80.0
15216,2015,0,5,12,16.8,18.2,20.4,80.0
15217,2015,0,6,12,16.3,18.0,20.6,76.0
15218,2015,0,7,12,16.1,18.6,22.4,68.0
15219,2015,0,8,12,16.1,18.2,21.4,72.0
15220,2015,0,9,12,15.5,17.0,19.2,79.0
15221,2015,0,10,12,16.6,18.0,20.2,80.0
15222,2015,0,11,12,19.7,20.4,21.6,89.0
15223,2015,0,12,12,15.2,17.0,19.6,76.0
15224,2015,0,13,12,15.5,17.4,20.2,74.0
15225,2015,0,14,12,16.2,18.4,21.8,70.0
15226,2015,0,15,12,18.3,19.4,21.2,84.0
15227,2015,0,16,12,19.6,20.4,21.8,87.0
15228,2015,0,17,12,14.6,16.2,18.4,79.0
15229,2015,0,18,12,11.6,13.6,16.0,75.0
15230,2015,0,19,12,14.5,16.6,19.6,75.0
15231,2015,0,20,12,18.6,19.2,20.2,90.0
15232,2015,0,21,12,15.6,16.8,18.6,85.0
15233,2015,0,22,12,13.5,15.0,17.0,80.0
15234,2015,0,23,12,11.6,13.0,14.6,82.0
15235,2015,0,24,12,8.9,11.4,14.0,71.0
15236,2015,0,25,12,1.6,12.6,22.2,26.0
15237,2015,0,26,12,4.9,12.6,20.0,37.0
15238,2015,0,27,12,6.5,13.2,20.0,42.0
15239,2015,0,28,12,11.8,13.8,16.2,75.0
15240,2015,0,29,12,11.7,14.0,16.8,72.0
15241,2015,0,30,12,12.9,15.2,18.2,71.0
15242,2015,0,31,12,13.4,15.4,18.0,75.0
15243,2015,12,1,12,19.7,22.0,26.2,68.0
15244,2015,12,2,12,20.7,22.2,25.0,77.0
15245,2015,12,3,12,17.1,19.6,23.6,67.0
15246,2015,12,4,12,18.9,20.2,22.4,81.0
15247,2015,12,5,12,17.1,19.4,23.2,68.0
15248,2015,12,6,12,15.0,19.2,25.6,52.0
15249,2015,12,7,12,15.0,19.0,25.0,54.0
15250,2015,12,9,12,16.5,19.0,23.0,67.0
15251,2015,12,10,12,18.0,20.0,23.4,72.0
15252,2015,12,11,12,21.0,22.0,24.0,83.0
15253,2015,12,13,12,15.0,17.6,21.4,67.0
15254,2015,12,14,12,17.2,19.2,22.4,72.0
15255,2015,12,15,12,16.5,19.0,23.0,67.0
15256,2015,12,16,12,19.8,20.6,22.0,88.0
15257,2015,12,17,12,15.0,16.8,19.4,76.0
15258,2015,12,18,12,11.8,14.4,17.6,69.0
15259,2015,12,19,12,14.0,17.4,22.2,60.0
15260,2015,12,20,12,18.6,19.4,20.8,87.0
15261,2015,12,21,12,15.1,17.4,20.8,70.0
15262,2015,12,22,12,14.2,15.4,17.0,84.0
15263,2015,12,23,12,12.7,14.0,15.6,83.0
15264,2015,12,24,12,11.1,13.0,15.2,76.0
15265,2015,12,25,12,3.2,12.8,21.6,30.0
15266,2015,12,26,12,6.5,13.2,20.0,42.0
15267,2015,12,27,12,7.3,13.4,19.8,44.0
15268,2015,12,28,12,11.1,14.4,18.4,62.0
15269,2015,12,29,12,11.6,15.0,19.2,61.0
15270,2015,12,30,12,13.4,17.2,22.4,57.0
15271,2015,12,31,12,13.9,16.4,19.8,69.0
15272,2015,24,1,12,21.1,25.2,33.8,47.0
15273,2015,24,2,12,23.2,26.0,32.4,58.0
15274,2015,24,3,12,17.2,23.0,33.4,38.0
15275,2015,24,4,12,17.9,23.0,32.2,43.0
15276,2015,24,5,12,16.5,22.4,32.6,38.0
15277,2015,24,6,12,16.6,22.4,32.4,39.0
15278,2015,24,7,12,15.9,22.2,32.8,36.0
15279,2015,24,9,12,15.4,21.8,32.4,36.0
15280,2015,24,10,12,16.0,21.6,31.0,40.0
15281,2015,24,11,12,21.2,23.6,28.4,65.0
15282,2015,24,13,12,11.1,19.0,29.8,31.0
15283,2015,24,14,12,17.9,22.4,30.4,47.0
15284,2015,24,15,12,18.8,23.4,32.0,46.0
15285,2015,24,16,12,19.3,23.0,30.0,53.0
15286,2015,24,17,12,7.0,17.0,28.6,25.0
15287,2015,24,18,12,9.7,18.6,30.2,28.0
15288,2015,24,19,12,13.9,21.0,32.0,33.0
15289,2015,24,20,12,20.1,23.4,29.8,56.0
15290,2015,24,21,12,13.1,20.0,30.2,35.0
15291,2015,24,22,12,8.5,17.0,27.2,31.0
15292,2015,24,23,12,8.5,16.6,26.2,33.0
15293,2015,24,24,12,5.9,15.6,26.0,28.0
15294,2015,24,25,12,5.1,16.0,27.6,24.0
15295,2015,24,26,12,4.3,16.0,28.2,22.0
15296,2015,24,27,12,6.0,17.0,29.4,23.0
15297,2015,24,28,12,6.3,17.8,31.0,22.0
15298,2015,24,29,12,8.8,19.2,32.6,23.0
15299,2015,24,30,12,11.7,20.2,32.4,28.0
15300,2015,24,31,12,9.5,19.8,33.6,23.0
15301,2015,36,1,12,21.2,25.4,34.2,47.0
15302,2015,36,2,12,21.7,25.6,34.0,49.0
15303,2015,36,3,12,19.0,24.0,33.6,42.0
15304,2015,36,4,12,20.3,24.6,33.2,47.0
15305,2015,36,5,12,17.2,23.4,34.6,36.0
15306,2015,36,6,12,14.8,22.0,33.8,35.0
15307,2015,36,7,12,14.8,22.4,35.0,30.0
15308,2015,36,9,12,17.4,23.0,33.0,40.0
15309,2015,36,10,12,15.8,21.6,31.2,40.0
15310,2015,36,11,12,21.7,24.4,30.0,61.0
15311,2015,36,13,12,13.9,20.4,30.4,36.0
15312,2015,36,15,12,18.7,23.4,32.2,45.0
15313,2015,36,16,12,16.4,21.6,30.4,43.0
15314,2015,36,17,12,13.1,20.0,30.2,35.0
15315,2015,36,19,12,18.5,23.8,32.0,45.0
15316,2015,36,20,12,18.4,22.6,30.2,49.0
15317,2015,36,21,12,14.5,21.0,31.2,36.0
15318,2015,36,22,12,9.3,17.6,28.0,31.0
15319,2015,36,23,12,13.4,19.4,28.2,40.0
15320,2015,36,24,12,8.3,18.4,31.0,24.0
15321,2015,36,25,12,6.7,18.0,31.4,21.0
15322,2015,36,26,12,7.0,18.4,32.2,21.0
15323,2015,36,27,12,5.9,18.4,33.0,19.0
15324,2015,36,28,12,5.1,18.0,32.6,18.0
15325,2015,36,29,12,9.4,20.4,35.4,20.0
15326,2015,36,30,12,10.3,20.4,34.4,23.0
15327,2015,48,1,12,21.9,24.8,31.0,58.0
15328,2015,48,2,12,20.2,24.0,31.6,51.0
15329,2015,48,3,12,16.4,21.6,30.4,43.0
15330,2015,48,4,12,21.2,24.2,30.4,58.0
15331,2015,48,5,12,19.9,23.8,31.4,51.0
15332,2015,48,6,12,15.8,21.6,31.2,40.0
15333,2015,48,7,12,14.6,21.6,32.8,34.0
15334,2015,48,9,12,16.4,21.6,30.4,43.0
15335,2015,48,10,12,18.6,22.2,28.8,54.0
15336,2015,48,11,12,16.7,20.6,27.0,53.0
15337,2015,48,13,12,12.6,18.8,27.6,39.0
15338,2015,48,14,12,17.2,21.4,28.6,50.0
15339,2015,48,15,12,18.3,22.4,29.8,50.0
15340,2015,48,16,12,17.5,21.4,28.2,52.0
15341,2015,48,17,12,15.3,20.0,27.4,47.0
15342,2015,48,18,12,14.8,20.0,28.0,45.0
15343,2015,48,19,12,20.1,23.2,29.2,58.0
15344,2015,48,20,12,18.4,22.0,28.4,55.0
15345,2015,48,21,12,11.6,18.6,28.2,36.0
15346,2015,48,22,12,8.3,16.2,25.4,34.0
15347,2015,48,23,12,12.1,18.0,26.0,42.0
15348,2015,48,24,12,14.8,20.0,28.0,45.0
15349,2015,48,25,12,8.8,18.2,30.0,27.0
